Line_Number,Timestamp,Parsed_Time,Event,IP_Address,Username,Process,Host,Message,Raw_Line,Geo_Country,Geo_City,Geo_Lat,Geo_Lon,IP_Reputation,ASN,MITRE_Technique,MITRE_Tactic,Geo_Risk,Session_ID,Risk_Score,Severity_Level
336,Jun 16 04:32:08,2024-06-16 04:32:08,SUCCESSFUL_LOGIN,192.168.1.101,admin,sshd,server01,28786]: Accepted password for admin from 192.168.1.101 port 31449 ssh2,Jun 16 04:32:08 server01 sshd[28786]: Accepted password for admin from 192.168.1.101 port 31449 ssh2,India,Mumbai,19.08,72.88,0.0,AS36352 — ColoCrossing (bulletproof),T1078 — Valid Accounts,Initial Access,0.35,S-0130,51.72,CRITICAL
337,Jun 16 04:32:32,2024-06-16 04:32:32,SUCCESSFUL_LOGIN,10.0.0.12,user,sshd,server01,36203]: Accepted password for user from 10.0.0.12 port 52667 ssh2,Jun 16 04:32:32 server01 sshd[36203]: Accepted password for user from 10.0.0.12 port 52667 ssh2,Local,Internal,0.0,0.0,0.0,AS36352 — ColoCrossing (bulletproof),T1078 — Valid Accounts,Initial Access,0.3,S-0126,52.14,CRITICAL
338,Jun 16 04:38:59,2024-06-16 04:38:59,SUCCESSFUL_LOGIN,10.0.0.5,admin,sshd,auth-gateway,51260]: Accepted password for admin from 10.0.0.5 port 55749 ssh2,Jun 16 04:38:59 auth-gateway sshd[51260]: Accepted password for admin from 10.0.0.5 port 55749 ssh2,Local,Internal,0.0,0.0,0.25,AS8075  — Microsoft Corp,T1078 — Valid Accounts,Initial Access,0.3,S-0128,47.71,CRITICAL
339,Jun 16 04:43:29,2024-06-16 04:43:29,SUCCESSFUL_LOGIN,192.168.1.55,deploy,sshd,db-primary,38376]: Accepted password for deploy from 192.168.1.55 port 47247 ssh2,Jun 16 04:43:29 db-primary sshd[38376]: Accepted password for deploy from 192.168.1.55 port 47247 ssh2,North Korea,Pyongyang,39.02,125.75,0.215,AS20473 — Vultr Holdings,T1078 — Valid Accounts,Initial Access,0.95,S-0129,59.03,CRITICAL
340,Jun 16 04:59:45,2024-06-16 04:59:45,SUCCESSFUL_LOGIN,10.0.1.200,ubuntu,sshd,server01,32808]: Accepted password for ubuntu from 10.0.1.200 port 48911 ssh2,Jun 16 04:59:45 server01 sshd[32808]: Accepted password for ubuntu from 10.0.1.200 port 48911 ssh2,Local,Internal,0.0,0.0,0.0,AS4134  — ChinaNet,T1078 — Valid Accounts,Initial Access,0.3,S-0131,49.62,CRITICAL
341,Jun 16 05:01:51,2024-06-16 05:01:51,SUCCESSFUL_LOGIN,192.168.1.55,deploy,sshd,db-primary,5959]: Accepted password for deploy from 192.168.1.55 port 35269 ssh2,Jun 16 05:01:51 db-primary sshd[5959]: Accepted password for deploy from 192.168.1.55 port 35269 ssh2,North Korea,Pyongyang,39.02,125.75,0.215,AS20473 — Vultr Holdings,T1078 — Valid Accounts,Initial Access,0.95,S-0129,59.03,CRITICAL
342,Jun 16 05:23:44,2024-06-16 05:23:44,SUCCESSFUL_LOGIN,10.0.0.12,user,sshd,web-prod,27143]: Accepted password for user from 10.0.0.12 port 56055 ssh2,Jun 16 05:23:44 web-prod sshd[27143]: Accepted password for user from 10.0.0.12 port 56055 ssh2,Local,Internal,0.0,0.0,0.0,AS36352 — ColoCrossing (bulletproof),T1078 — Valid Accounts,Initial Access,0.3,S-0132,52.14,CRITICAL
343,Jun 16 05:28:16,2024-06-16 05:28:16,FAILED_LOGIN,10.0.0.12,admin,sshd,server01,63831]: Failed password for admin from 10.0.0.12 port 37166 ssh2,Jun 16 05:28:16 server01 sshd[63831]: Failed password for admin from 10.0.0.12 port 37166 ssh2,Local,Internal,0.0,0.0,0.0,AS36352 — ColoCrossing (bulletproof),T1110 — Brute Force,Credential Access,0.3,S-0132,52.14,CRITICAL
344,Jun 16 05:39:49,2024-06-16 05:39:49,SUCCESSFUL_LOGIN,10.0.0.12,user,sshd,db-primary,7279]: Accepted password for user from 10.0.0.12 port 60336 ssh2,Jun 16 05:39:49 db-primary sshd[7279]: Accepted password for user from 10.0.0.12 port 60336 ssh2,Local,Internal,0.0,0.0,0.0,AS36352 — ColoCrossing (bulletproof),T1078 — Valid Accounts,Initial Access,0.3,S-0132,52.14,CRITICAL
345,Jun 16 05:48:02,2024-06-16 05:48:02,OTHER,Internal,user,sshd,auth-gateway,44047]: pam_unix(sshd:session): session opened for user admin,Jun 16 05:48:02 auth-gateway sshd[44047]: pam_unix(sshd:session): session opened for user admin,Local,Internal,0.0,0.0,0.95,AS0 — Internal,T1059 — Command and Scripting Interpreter,Execution,0.3,S-0133,19.67,MEDIUM
346,Jun 16 05:52:26,2024-06-16 05:52:26,SUCCESSFUL_LOGIN,10.0.1.200,admin,sshd,web-prod,57495]: Accepted password for admin from 10.0.1.200 port 32962 ssh2,Jun 16 05:52:26 web-prod sshd[57495]: Accepted password for admin from 10.0.1.200 port 32962 ssh2,Local,Internal,0.0,0.0,0.0,AS4134  — ChinaNet,T1078 — Valid Accounts,Initial Access,0.3,S-0134,49.62,CRITICAL
347,Jun 16 05:53:50,2024-06-16 05:53:50,SUCCESSFUL_LOGIN,10.0.0.5,admin,sshd,db-primary,2842]: Accepted password for admin from 10.0.0.5 port 49390 ssh2,Jun 16 05:53:50 db-primary sshd[2842]: Accepted password for admin from 10.0.0.5 port 49390 ssh2,Local,Internal,0.0,0.0,0.25,AS8075  — Microsoft Corp,T1078 — Valid Accounts,Initial Access,0.3,S-0135,47.71,CRITICAL
348,Jun 16 05:59:58,2024-06-16 05:59:58,FAILED_LOGIN,45.218.39.66,mysql,sshd,web-prod,32397]: Failed password for mysql from 45.218.39.66 port 38020 ssh2,Jun 16 05:59:58 web-prod sshd[32397]: Failed password for mysql from 45.218.39.66 port 38020 ssh2,Japan,Tokyo,35.68,139.69,0.0,AS4134  — ChinaNet,T1110 — Brute Force,Credential Access,0.1,S-0136,49.26,CRITICAL
349,Jun 16 06:00:11,2024-06-16 06:00:11,FAILED_LOGIN,45.218.39.66,user,sshd,web-prod,4540]: Failed password for user from 45.218.39.66 port 55046 ssh2,Jun 16 06:00:11 web-prod sshd[4540]: Failed password for user from 45.218.39.66 port 55046 ssh2,Japan,Tokyo,35.68,139.69,0.0,AS4134  — ChinaNet,T1110 — Brute Force,Credential Access,0.1,S-0136,49.26,CRITICAL
350,Jun 16 06:00:22,2024-06-16 06:00:22,FAILED_LOGIN,45.218.39.66,jenkins,sshd,web-prod,63398]: Failed password for jenkins from 45.218.39.66 port 32835 ssh2,Jun 16 06:00:22 web-prod sshd[63398]: Failed password for jenkins from 45.218.39.66 port 32835 ssh2,Japan,Tokyo,35.68,139.69,0.0,AS4134  — ChinaNet,T1110 — Brute Force,Credential Access,0.1,S-0136,49.26,CRITICAL
351,Jun 16 06:00:29,2024-06-16 06:00:29,FAILED_LOGIN,45.218.39.66,mysql,sshd,web-prod,1798]: Failed password for mysql from 45.218.39.66 port 42926 ssh2,Jun 16 06:00:29 web-prod sshd[1798]: Failed password for mysql from 45.218.39.66 port 42926 ssh2,Japan,Tokyo,35.68,139.69,0.0,AS4134  — ChinaNet,T1110 — Brute Force,Credential Access,0.1,S-0136,49.26,CRITICAL
352,Jun 16 06:01:01,2024-06-16 06:01:01,FAILED_LOGIN,45.63.30.111,test,sshd,web-prod,38102]: Failed password for test from 45.63.30.111 port 61733 ssh2,Jun 16 06:01:01 web-prod sshd[38102]: Failed password for test from 45.63.30.111 port 61733 ssh2,South Korea,Seoul,37.57,126.98,0.655,AS20473 — Vultr Holdings,T1110 — Brute Force,Credential Access,0.15,S-0137,41.65,CRITICAL
353,Jun 16 06:01:13,2024-06-16 06:01:13,FAILED_LOGIN,45.63.30.111,www-data,sshd,web-prod,15845]: Failed password for www-data from 45.63.30.111 port 58855 ssh2,Jun 16 06:01:13 web-prod sshd[15845]: Failed password for www-data from 45.63.30.111 port 58855 ssh2,South Korea,Seoul,37.57,126.98,0.655,AS20473 — Vultr Holdings,T1110 — Brute Force,Credential Access,0.15,S-0137,41.65,CRITICAL
354,Jun 16 06:01:21,2024-06-16 06:01:21,FAILED_LOGIN,45.63.30.111,mysql,sshd,web-prod,58906]: Failed password for mysql from 45.63.30.111 port 37209 ssh2,Jun 16 06:01:21 web-prod sshd[58906]: Failed password for mysql from 45.63.30.111 port 37209 ssh2,South Korea,Seoul,37.57,126.98,0.655,AS20473 — Vultr Holdings,T1110 — Brute Force,Credential Access,0.15,S-0137,41.65,CRITICAL
355,Jun 16 06:01:30,2024-06-16 06:01:30,FAILED_LOGIN,45.63.30.111,test,sshd,web-prod,64098]: Failed password for test from 45.63.30.111 port 36197 ssh2,Jun 16 06:01:30 web-prod sshd[64098]: Failed password for test from 45.63.30.111 port 36197 ssh2,South Korea,Seoul,37.57,126.98,0.655,AS20473 — Vultr Holdings,T1110 — Brute Force,Credential Access,0.15,S-0137,41.65,CRITICAL
356,Jun 16 06:02:03,2024-06-16 06:02:03,FAILED_LOGIN,45.230.253.120,test,sshd,web-prod,62767]: Failed password for test from 45.230.253.120 port 33787 ssh2,Jun 16 06:02:03 web-prod sshd[62767]: Failed password for test from 45.230.253.120 port 33787 ssh2,France,Paris,48.86,2.35,0.0,AS20473 — Vultr Holdings,T1110 — Brute Force,Credential Access,0.14,S-0138,47.31,CRITICAL
357,Jun 16 06:02:13,2024-06-16 06:02:13,FAILED_LOGIN,45.230.253.120,test,sshd,web-prod,17695]: Failed password for test from 45.230.253.120 port 50307 ssh2,Jun 16 06:02:13 web-prod sshd[17695]: Failed password for test from 45.230.253.120 port 50307 ssh2,France,Paris,48.86,2.35,0.0,AS20473 — Vultr Holdings,T1110 — Brute Force,Credential Access,0.14,S-0138,47.31,CRITICAL
358,Jun 16 06:02:23,2024-06-16 06:02:23,FAILED_LOGIN,45.230.253.120,mysql,sshd,web-prod,51166]: Failed password for mysql from 45.230.253.120 port 50489 ssh2,Jun 16 06:02:23 web-prod sshd[51166]: Failed password for mysql from 45.230.253.120 port 50489 ssh2,France,Paris,48.86,2.35,0.0,AS20473 — Vultr Holdings,T1110 — Brute Force,Credential Access,0.14,S-0138,47.31,CRITICAL
359,Jun 16 06:02:32,2024-06-16 06:02:32,FAILED_LOGIN,45.230.253.120,www-data,sshd,web-prod,3570]: Failed password for www-data from 45.230.253.120 port 55156 ssh2,Jun 16 06:02:32 web-prod sshd[3570]: Failed password for www-data from 45.230.253.120 port 55156 ssh2,France,Paris,48.86,2.35,0.0,AS20473 — Vultr Holdings,T1110 — Brute Force,Credential Access,0.14,S-0138,47.31,CRITICAL
360,Jun 16 06:03:03,2024-06-16 06:03:03,FAILED_LOGIN,45.140.219.166,test,sshd,web-prod,35580]: Failed password for test from 45.140.219.166 port 30666 ssh2,Jun 16 06:03:03 web-prod sshd[35580]: Failed password for test from 45.140.219.166 port 30666 ssh2,United Kingdom,London,51.51,-0.13,0.214,AS14061 — DigitalOcean LLC,T1110 — Brute Force,Credential Access,0.12,S-0139,45.13,CRITICAL
361,Jun 16 06:03:13,2024-06-16 06:03:13,FAILED_LOGIN,45.140.219.166,mysql,sshd,web-prod,33825]: Failed password for mysql from 45.140.219.166 port 45569 ssh2,Jun 16 06:03:13 web-prod sshd[33825]: Failed password for mysql from 45.140.219.166 port 45569 ssh2,United Kingdom,London,51.51,-0.13,0.214,AS14061 — DigitalOcean LLC,T1110 — Brute Force,Credential Access,0.12,S-0139,45.13,CRITICAL
362,Jun 16 06:03:22,2024-06-16 06:03:22,FAILED_LOGIN,45.140.219.166,jenkins,sshd,web-prod,33396]: Failed password for jenkins from 45.140.219.166 port 32463 ssh2,Jun 16 06:03:22 web-prod sshd[33396]: Failed password for jenkins from 45.140.219.166 port 32463 ssh2,United Kingdom,London,51.51,-0.13,0.214,AS14061 — DigitalOcean LLC,T1110 — Brute Force,Credential Access,0.12,S-0139,45.13,CRITICAL
363,Jun 16 06:03:27,2024-06-16 06:03:27,SUCCESSFUL_LOGIN,10.0.0.12,admin,sshd,web-prod,15348]: Accepted password for admin from 10.0.0.12 port 32205 ssh2,Jun 16 06:03:27 web-prod sshd[15348]: Accepted password for admin from 10.0.0.12 port 32205 ssh2,Local,Internal,0.0,0.0,0.0,AS36352 — ColoCrossing (bulletproof),T1078 — Valid Accounts,Initial Access,0.3,S-0132,52.14,CRITICAL
364,Jun 16 06:03:27,2024-06-16 06:03:27,FAILED_LOGIN,45.140.219.166,mysql,sshd,web-prod,50548]: Failed password for mysql from 45.140.219.166 port 34444 ssh2,Jun 16 06:03:27 web-prod sshd[50548]: Failed password for mysql from 45.140.219.166 port 34444 ssh2,United Kingdom,London,51.51,-0.13,0.214,AS14061 — DigitalOcean LLC,T1110 — Brute Force,Credential Access,0.12,S-0139,45.13,CRITICAL
365,Jun 16 06:03:57,2024-06-16 06:03:57,FAILED_LOGIN,45.74.28.191,mysql,sshd,web-prod,4527]: Failed password for mysql from 45.74.28.191 port 41197 ssh2,Jun 16 06:03:57 web-prod sshd[4527]: Failed password for mysql from 45.74.28.191 port 41197 ssh2,United Kingdom,London,51.51,-0.13,0.104,AS13335 — Cloudflare Inc,T1110 — Brute Force,Credential Access,0.12,S-0140,46.51,CRITICAL
366,Jun 16 06:04:12,2024-06-16 06:04:12,FAILED_LOGIN,45.74.28.191,jenkins,sshd,web-prod,59707]: Failed password for jenkins from 45.74.28.191 port 31383 ssh2,Jun 16 06:04:12 web-prod sshd[59707]: Failed password for jenkins from 45.74.28.191 port 31383 ssh2,United Kingdom,London,51.51,-0.13,0.104,AS13335 — Cloudflare Inc,T1110 — Brute Force,Credential Access,0.12,S-0140,46.51,CRITICAL
367,Jun 16 06:04:17,2024-06-16 06:04:17,FAILED_LOGIN,45.74.28.191,jenkins,sshd,web-prod,5494]: Failed password for jenkins from 45.74.28.191 port 60502 ssh2,Jun 16 06:04:17 web-prod sshd[5494]: Failed password for jenkins from 45.74.28.191 port 60502 ssh2,United Kingdom,London,51.51,-0.13,0.104,AS13335 — Cloudflare Inc,T1110 — Brute Force,Credential Access,0.12,S-0140,46.51,CRITICAL
368,Jun 16 06:04:29,2024-06-16 06:04:29,FAILED_LOGIN,45.74.28.191,user,sshd,web-prod,10488]: Failed password for user from 45.74.28.191 port 44117 ssh2,Jun 16 06:04:29 web-prod sshd[10488]: Failed password for user from 45.74.28.191 port 44117 ssh2,United Kingdom,London,51.51,-0.13,0.104,AS13335 — Cloudflare Inc,T1110 — Brute Force,Credential Access,0.12,S-0140,46.51,CRITICAL
369,Jun 16 06:04:56,2024-06-16 06:04:56,SUCCESSFUL_LOGIN,10.0.0.12,admin,sshd,server01,19235]: Accepted password for admin from 10.0.0.12 port 44315 ssh2,Jun 16 06:04:56 server01 sshd[19235]: Accepted password for admin from 10.0.0.12 port 44315 ssh2,Local,Internal,0.0,0.0,0.0,AS36352 — ColoCrossing (bulletproof),T1078 — Valid Accounts,Initial Access,0.3,S-0132,52.14,CRITICAL
370,Jun 16 06:04:59,2024-06-16 06:04:59,FAILED_LOGIN,45.138.247.247,user,sshd,web-prod,41461]: Failed password for user from 45.138.247.247 port 44958 ssh2,Jun 16 06:04:59 web-prod sshd[41461]: Failed password for user from 45.138.247.247 port 44958 ssh2,United States,New York,40.71,-74.01,0.505,AS36352 — ColoCrossing (bulletproof),T1110 — Brute Force,Credential Access,0.25,S-0141,43.6,CRITICAL
371,Jun 16 06:05:07,2024-06-16 06:05:07,FAILED_LOGIN,45.138.247.247,test,sshd,web-prod,60350]: Failed password for test from 45.138.247.247 port 59393 ssh2,Jun 16 06:05:07 web-prod sshd[60350]: Failed password for test from 45.138.247.247 port 59393 ssh2,United States,New York,40.71,-74.01,0.505,AS36352 — ColoCrossing (bulletproof),T1110 — Brute Force,Credential Access,0.25,S-0141,43.6,CRITICAL
372,Jun 16 06:05:17,2024-06-16 06:05:17,FAILED_LOGIN,45.138.247.247,user,sshd,web-prod,35315]: Failed password for user from 45.138.247.247 port 56992 ssh2,Jun 16 06:05:17 web-prod sshd[35315]: Failed password for user from 45.138.247.247 port 56992 ssh2,United States,New York,40.71,-74.01,0.505,AS36352 — ColoCrossing (bulletproof),T1110 — Brute Force,Credential Access,0.25,S-0141,43.6,CRITICAL
373,Jun 16 06:05:32,2024-06-16 06:05:32,FAILED_LOGIN,45.138.247.247,jenkins,sshd,web-prod,58513]: Failed password for jenkins from 45.138.247.247 port 40351 ssh2,Jun 16 06:05:32 web-prod sshd[58513]: Failed password for jenkins from 45.138.247.247 port 40351 ssh2,United States,New York,40.71,-74.01,0.505,AS36352 — ColoCrossing (bulletproof),T1110 — Brute Force,Credential Access,0.25,S-0141,43.6,CRITICAL
374,Jun 16 06:07:26,2024-06-16 06:07:26,SUCCESSFUL_LOGIN,10.0.1.200,ubuntu,sshd,web-prod,14157]: Accepted password for ubuntu from 10.0.1.200 port 38598 ssh2,Jun 16 06:07:26 web-prod sshd[14157]: Accepted password for ubuntu from 10.0.1.200 port 38598 ssh2,Local,Internal,0.0,0.0,0.0,AS4134  — ChinaNet,T1078 — Valid Accounts,Initial Access,0.3,S-0134,49.62,CRITICAL
375,Jun 16 06:10:47,2024-06-16 06:10:47,SUCCESSFUL_LOGIN,10.0.0.5,ubuntu,sshd,db-primary,36488]: Accepted password for ubuntu from 10.0.0.5 port 43233 ssh2,Jun 16 06:10:47 db-primary sshd[36488]: Accepted password for ubuntu from 10.0.0.5 port 43233 ssh2,Local,Internal,0.0,0.0,0.25,AS8075  — Microsoft Corp,T1078 — Valid Accounts,Initial Access,0.3,S-0135,47.71,CRITICAL
376,Jun 16 06:17:18,2024-06-16 06:17:18,SUCCESSFUL_LOGIN,10.0.0.12,admin,sshd,db-primary,5017]: Accepted password for admin from 10.0.0.12 port 38823 ssh2,Jun 16 06:17:18 db-primary sshd[5017]: Accepted password for admin from 10.0.0.12 port 38823 ssh2,Local,Internal,0.0,0.0,0.0,AS36352 — ColoCrossing (bulletproof),T1078 — Valid Accounts,Initial Access,0.3,S-0132,52.14,CRITICAL
377,Jun 16 06:23:43,2024-06-16 06:23:43,FAILED_LOGIN,10.0.0.5,ubuntu,sshd,web-prod,9283]: Failed password for ubuntu from 10.0.0.5 port 55023 ssh2,Jun 16 06:23:43 web-prod sshd[9283]: Failed password for ubuntu from 10.0.0.5 port 55023 ssh2,Local,Internal,0.0,0.0,0.25,AS8075  — Microsoft Corp,T1110 — Brute Force,Credential Access,0.3,S-0135,47.71,CRITICAL
378,Jun 16 06:24:55,2024-06-16 06:24:55,SUCCESSFUL_LOGIN,10.0.1.200,admin,sshd,web-prod,7457]: Accepted password for admin from 10.0.1.200 port 39979 ssh2,Jun 16 06:24:55 web-prod sshd[7457]: Accepted password for admin from 10.0.1.200 port 39979 ssh2,Local,Internal,0.0,0.0,0.0,AS4134  — ChinaNet,T1078 — Valid Accounts,Initial Access,0.3,S-0134,49.62,CRITICAL
379,Jun 16 06:25:56,2024-06-16 06:25:56,SUCCESSFUL_LOGIN,192.168.1.55,deploy,sshd,web-prod,24960]: Accepted password for deploy from 192.168.1.55 port 58283 ssh2,Jun 16 06:25:56 web-prod sshd[24960]: Accepted password for deploy from 192.168.1.55 port 58283 ssh2,North Korea,Pyongyang,39.02,125.75,0.215,AS20473 — Vultr Holdings,T1078 — Valid Accounts,Initial Access,0.95,S-0142,59.03,CRITICAL
380,Jun 16 06:44:00,2024-06-16 06:44:00,SUCCESSFUL_LOGIN,10.0.1.200,deploy,sshd,auth-gateway,63273]: Accepted password for deploy from 10.0.1.200 port 46653 ssh2,Jun 16 06:44:00 auth-gateway sshd[63273]: Accepted password for deploy from 10.0.1.200 port 46653 ssh2,Local,Internal,0.0,0.0,0.0,AS4134  — ChinaNet,T1078 — Valid Accounts,Initial Access,0.3,S-0134,49.62,CRITICAL
381,Jun 16 06:50:50,2024-06-16 06:50:50,SUCCESSFUL_LOGIN,10.0.0.12,admin,sshd,db-primary,43108]: Accepted password for admin from 10.0.0.12 port 37693 ssh2,Jun 16 06:50:50 db-primary sshd[43108]: Accepted password for admin from 10.0.0.12 port 37693 ssh2,Local,Internal,0.0,0.0,0.0,AS36352 — ColoCrossing (bulletproof),T1078 — Valid Accounts,Initial Access,0.3,S-0143,52.14,CRITICAL
382,Jun 16 06:57:48,2024-06-16 06:57:48,SUCCESSFUL_LOGIN,192.168.1.55,admin,sshd,auth-gateway,15630]: Accepted password for admin from 192.168.1.55 port 56223 ssh2,Jun 16 06:57:48 auth-gateway sshd[15630]: Accepted password for admin from 192.168.1.55 port 56223 ssh2,North Korea,Pyongyang,39.02,125.75,0.215,AS20473 — Vultr Holdings,T1078 — Valid Accounts,Initial Access,0.95,S-0144,59.03,CRITICAL
383,Jun 16 07:02:23,2024-06-16 07:02:23,SUCCESSFUL_LOGIN,192.168.1.55,admin,sshd,db-primary,1302]: Accepted password for admin from 192.168.1.55 port 58729 ssh2,Jun 16 07:02:23 db-primary sshd[1302]: Accepted password for admin from 192.168.1.55 port 58729 ssh2,North Korea,Pyongyang,39.02,125.75,0.215,AS20473 — Vultr Holdings,T1078 — Valid Accounts,Initial Access,0.95,S-0144,59.03,CRITICAL
384,Jun 16 07:19:41,2024-06-16 07:19:41,SUCCESSFUL_LOGIN,10.0.0.5,deploy,sshd,db-primary,7120]: Accepted password for deploy from 10.0.0.5 port 62987 ssh2,Jun 16 07:19:41 db-primary sshd[7120]: Accepted password for deploy from 10.0.0.5 port 62987 ssh2,Local,Internal,0.0,0.0,0.25,AS8075  — Microsoft Corp,T1078 — Valid Accounts,Initial Access,0.3,S-0145,47.71,CRITICAL
385,Jun 16 07:25:43,2024-06-16 07:25:43,SUCCESSFUL_LOGIN,192.168.1.55,admin,sshd,server01,13182]: Accepted password for admin from 192.168.1.55 port 59533 ssh2,Jun 16 07:25:43 server01 sshd[13182]: Accepted password for admin from 192.168.1.55 port 59533 ssh2,North Korea,Pyongyang,39.02,125.75,0.215,AS20473 — Vultr Holdings,T1078 — Valid Accounts,Initial Access,0.95,S-0144,59.03,CRITICAL
386,Jun 16 07:27:10,2024-06-16 07:27:10,SUCCESSFUL_LOGIN,192.168.1.55,deploy,sshd,auth-gateway,51261]: Accepted password for deploy from 192.168.1.55 port 38053 ssh2,Jun 16 07:27:10 auth-gateway sshd[51261]: Accepted password for deploy from 192.168.1.55 port 38053 ssh2,North Korea,Pyongyang,39.02,125.75,0.215,AS20473 — Vultr Holdings,T1078 — Valid Accounts,Initial Access,0.95,S-0144,59.03,CRITICAL
387,Jun 16 07:28:13,2024-06-16 07:28:13,SUCCESSFUL_LOGIN,192.168.1.55,admin,sshd,web-prod,34570]: Accepted password for admin from 192.168.1.55 port 33134 ssh2,Jun 16 07:28:13 web-prod sshd[34570]: Accepted password for admin from 192.168.1.55 port 33134 ssh2,North Korea,Pyongyang,39.02,125.75,0.215,AS20473 — Vultr Holdings,T1078 — Valid Accounts,Initial Access,0.95,S-0144,59.03,CRITICAL
388,Jun 16 07:36:27,2024-06-16 07:36:27,SUCCESSFUL_LOGIN,10.0.0.5,deploy,sshd,db-primary,7070]: Accepted password for deploy from 10.0.0.5 port 37372 ssh2,Jun 16 07:36:27 db-primary sshd[7070]: Accepted password for deploy from 10.0.0.5 port 37372 ssh2,Local,Internal,0.0,0.0,0.25,AS8075  — Microsoft Corp,T1078 — Valid Accounts,Initial Access,0.3,S-0145,47.71,CRITICAL
389,Jun 16 07:38:50,2024-06-16 07:38:50,SUCCESSFUL_LOGIN,10.0.0.5,admin,sshd,server01,19409]: Accepted password for admin from 10.0.0.5 port 39991 ssh2,Jun 16 07:38:50 server01 sshd[19409]: Accepted password for admin from 10.0.0.5 port 39991 ssh2,Local,Internal,0.0,0.0,0.25,AS8075  — Microsoft Corp,T1078 — Valid Accounts,Initial Access,0.3,S-0145,47.71,CRITICAL
390,Jun 16 07:41:25,2024-06-16 07:41:25,SUCCESSFUL_LOGIN,192.168.1.101,deploy,sshd,server01,61520]: Accepted password for deploy from 192.168.1.101 port 35026 ssh2,Jun 16 07:41:25 server01 sshd[61520]: Accepted password for deploy from 192.168.1.101 port 35026 ssh2,India,Mumbai,19.08,72.88,0.0,AS36352 — ColoCrossing (bulletproof),T1078 — Valid Accounts,Initial Access,0.35,S-0146,51.72,CRITICAL
391,Jun 16 07:49:11,2024-06-16 07:49:11,SUCCESSFUL_LOGIN,10.0.0.5,admin,sshd,web-prod,35075]: Accepted password for admin from 10.0.0.5 port 42558 ssh2,Jun 16 07:49:11 web-prod sshd[35075]: Accepted password for admin from 10.0.0.5 port 42558 ssh2,Local,Internal,0.0,0.0,0.25,AS8075  — Microsoft Corp,T1078 — Valid Accounts,Initial Access,0.3,S-0145,47.71,CRITICAL
392,Jun 16 07:52:59,2024-06-16 07:52:59,SUCCESSFUL_LOGIN,10.0.1.200,deploy,sshd,auth-gateway,38675]: Accepted password for deploy from 10.0.1.200 port 32183 ssh2,Jun 16 07:52:59 auth-gateway sshd[38675]: Accepted password for deploy from 10.0.1.200 port 32183 ssh2,Local,Internal,0.0,0.0,0.0,AS4134  — ChinaNet,T1078 — Valid Accounts,Initial Access,0.3,S-0147,49.62,CRITICAL
